34	289	70	400	1
584	414	628	529	2
167	120	200	210	4
376	319	419	429	5
661	245	696	352	6
826	197	866	302	7
300	382	335	485	8
510	38	543	132	9
652	494	689	539	12
689	294	724	420	13
501	155	535	252	14
384	134	417	236	15
915	223	949	310	16
586	326	639	435	17
259	73	290	160	19
416	149	446	248	23
794	124	825	215	24
500	464	544	539	26
