33	295	71	413	1
580	404	626	524	2
377	502	416	539	3
165	118	198	207	4
369	319	416	433	5
663	242	698	350	6
821	189	861	297	7
301	383	334	482	8
509	37	539	126	9
598	505	639	539	10
646	489	686	539	12
690	295	723	417	13
498	157	531	253	14
384	130	418	237	15
909	216	944	306	16
571	314	622	418	17
205	83	243	188	18
261	81	289	160	19
