40	267	78	377	1
592	430	638	539	2
178	129	211	220	4
373	309	414	425	5
661	245	695	351	6
850	216	894	327	7
303	377	336	475	8
520	53	553	143	9
664	513	692	539	12
690	299	723	419	13
514	144	547	240	14
384	134	416	239	15
653	377	705	485	17
416	150	446	248	23
806	139	837	233	24
478	456	526	539	26
501	402	558	532	31
859	109	884	200	35
931	111	956	198	36
